latitude,longitude,geometry,accident_date,gender,age,road_user_type,road_user_type_desc,accident_type,accident_type_desc,num_of_vehicles,lga_name,stat_div_name,node_type_desc,road_type,location_count
-38.19227917,146.2845729,Point,1480000000000,Female,79,2,Drivers,1,Collision with vehicle,2,LATROBE,Country,Non Intersection,Freeway & State Highways,1
-38.55726085,145.7150432,Point,1470000000000,Female,28,2,Drivers,3,Struck animal,2,BASS COAST,Country,Non Intersection,Main Roads,1
-38.39784173,144.8694903,Point,1460000000000,Female,22,1,Pedestrians,2,Struck Pedestrian,1,MORNINGTON PENINSULA,Metro,Non Intersection,Local Roads,1
-38.27539873,146.6927133,Point,1440000000000,Male,2,3,Passengers,4,Collision with a fixed object,1,WELLINGTON,Country,Non Intersection,Freeway & State Highways,1
-35.31050491,142.7544703,Point,1430000000000,Male,38,2,Drivers,1,Collision with vehicle,2,BULOKE,Country,Non Intersection,Freeway & State Highways,1
-37.80297992,145.0218298,Point,1440000000000,Female,16,3,Passengers,4,Collision with a fixed object,1,BOROONDARA,Melbourne - Inner East,Non Intersection,Tourist Roads,1
-37.26006962,144.4512562,Point,1430000000000,Female,42,1,Pedestrians,2,Struck Pedestrian,1,MACEDON RANGES,Bendigo,Non Intersection,Main Roads,1
-37.84759524,147.5663187,Point,1430000000000,Female,71,3,Passengers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Intersection,Freeway & State Highways,2
-37.84759524,147.5663187,Point,1430000000000,Male,72,2,Drivers,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Intersection,Freeway & State Highways,2
-37.47356667,143.6584106,Point,1460000000000,Female,74,3,Passengers,1,Collision with vehicle,2,BALLARAT,Ballarat,Non Intersection,Freeway & State Highways,3
-37.47356667,143.6584106,Point,1460000000000,Male,82,3,Passengers,1,Collision with vehicle,2,BALLARAT,Ballarat,Non Intersection,Freeway & State Highways,3
-37.72747779,144.9502053,Point,1410000000000,Male,21,2,Drivers,1,Collision with vehicle,3,MORELAND,Melbourne - North West,Intersection,Local Roads,1
-38.18492705,145.2187378,Point,1430000000000,Female,19,2,Drivers,1,Collision with vehicle,3,FRANKSTON,Melbourne - South East,Intersection,Freeway & State Highways,1
-37.55015955,143.8711498,Point,1440000000000,Male,17,1,Pedestrians,2,Struck Pedestrian,1,BALLARAT,Ballarat,Non Intersection,Local Roads,1
-37.92184296,145.476299,Point,1440000000000,Female,16,3,Passengers,4,Collision with a fixed object,1,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,3
-37.92184296,145.476299,Point,1440000000000,Female,17,3,Passengers,4,Collision with a fixed object,1,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,3
-37.92184296,145.476299,Point,1440000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,CARDINIA,Melbourne - South East,Non Intersection,Local Roads,3
-37.45323948,144.74297,Point,1500000000000,Male,47,2,Drivers,1,Collision with vehicle,2,MACEDON RANGES,Country,Intersection,Main Roads,1
-37.49563326,145.1681016,Point,1510000000000,Male,48,5,Pillion Passengers,4,Collision with a fixed object,1,WHITTLESEA,Melbourne - North East,Non Intersection,Local Roads,1
-36.02608249,146.013434,Point,1440000000000,Male,46,3,Passengers,1,Collision with vehicle,2,MOIRA,Country,Intersection,Local Roads,2
-36.02608249,146.013434,Point,1440000000000,Male,65,2,Drivers,1,Collision with vehicle,2,MOIRA,Country,Intersection,Local Roads,2
-37.54283989,145.5132206,Point,1470000000000,Male,46,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Local Roads,1
-38.33360986,146.2022991,Point,1390000000000,Female,56,2,Drivers,4,Collision with a fixed object,1,SOUTH GIPPSLAND,Country,Non Intersection,Main Roads,1
-36.69842999,142.0109598,Point,1440000000000,Male,51,2,Drivers,4,Collision with a fixed object,1,HORSHAM,Country,Non Intersection,Local Roads,1
-37.50388157,149.5343317,Point,1440000000000,Male,74,2,Drivers,5,Collision with some other object,1,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.87618026,142.0242525,Point,1440000000000,Male,20,4,Motorcyclists,4,Collision with a fixed object,1,SOUTHERN GRAMPIANS,Country,Non Intersection,Local Roads,1
-38.13451023,145.1778125,Point,1520000000000,Male,37,2,Drivers,8,No collision and no object struck,1,FRANKSTON,Metro,Non Intersection,Local Roads,1
-37.69381261,145.0010024,Point,1440000000000,Male,28,2,Drivers,1,Collision with vehicle,5,WHITTLESEA,Melbourne - North East,Intersection,Main Roads,1
-37.89745287,145.9569805,Point,1490000000000,Male,21,2,Drivers,6,Vehicle overturned (no collision),1,BAW BAW,Country,Non Intersection,Main Roads,1
-37.47356667,143.6584106,Point,1460000000000,Male,81,2,Drivers,1,Collision with vehicle,2,BALLARAT,Ballarat,Non Intersection,Freeway & State Highways,3
-36.63732464,146.2050105,Point,1540000000000,Male,25,2,Drivers,4,Collision with a fixed object,1,BENALLA,Country,Non Intersection,Local Roads,1
-36.05329805,145.23309,Point,1460000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,MOIRA,Country,Non Intersection,Local Roads,1
-37.63773957,144.9342513,Point,1430000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,HUME,Melbourne - North West,Non Intersection,Local Roads,1
-37.81323751,145.1768291,Point,1480000000000,Male,66,1,Pedestrians,2,Struck Pedestrian,1,WHITEHORSE,Melbourne - Outer East,Intersection,Freeway & State Highways,1
-37.90458,145.16121,Point,1430000000000,Female,91,1,Pedestrians,2,Struck Pedestrian,1,MONASH,Melbourne - South East,Intersection,Freeway & State Highways,1
-37.81376948,144.8832857,Point,1500000000000,Male,49,4,Motorcyclists,1,Collision with vehicle,2,MARIBYRNONG,Melbourne - West,Non Intersection,Main Roads,1
-37.7395214,144.8524219,Point,1440000000000,Male,58,6,Bicyclists,1,Collision with vehicle,2,BRIMBANK,Melbourne - North West,Intersection,Freeway Ramps,1
-37.980879,145.2025872,Point,1440000000000,Female,64,1,Pedestrians,2,Struck Pedestrian,1,DANDENONG,Melbourne - South East,Intersection,Local Roads,1
-37.78278149,145.1631361,Point,1400000000000,Female,67,1,Pedestrians,2,Struck Pedestrian,1,MANNINGHAM,Melbourne - Inner East,Intersection,Main Roads,1
-36.3837606,145.4002742,Point,1430000000000,Male,73,1,Pedestrians,2,Struck Pedestrian,1,SHEPPARTON,Country,Non Intersection,Local Roads,1
-37.86818102,145.0600908,Point,1510000000000,Male,18,2,Drivers,4,Collision with a fixed object,1,STONNINGTON,Melbourne - Inner South,Non Intersection,Local Roads,1
-37.81712963,147.3787172,Point,1430000000000,Male,9,3,Passengers,6,Vehicle overturned (no collision),1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.96872206,146.9793738,Point,1530000000000,Male,83,2,Drivers,1,Collision with vehicle,2,WELLINGTON,Country,Non Intersection,Local Roads,1
-37.51237999,141.3836305,Point,1430000000000,Male,31,2,Drivers,4,Collision with a fixed object,1,GLENELG,Country,Non Intersection,Main Roads,1
-37.71384032,144.6191228,Point,1420000000000,Female,50,2,Drivers,4,Collision with a fixed object,1,MELTON,Melbourne - West,Non Intersection,Local Roads,1
-36.56113916,144.5661578,Point,1450000000000,Female,48,3,Passengers,1,Collision with vehicle,2,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,2
-36.56113916,144.5661578,Point,1450000000000,Female,61,2,Drivers,1,Collision with vehicle,2,BENDIGO,Bendigo,Non Intersection,Freeway & State Highways,2
-37.93429007,144.6910406,Point,1430000000000,Male,75,2,Drivers,4,Collision with a fixed object,1,WYNDHAM,Melbourne - West,Non Intersection,Local Roads,1
-37.78001251,144.8546095,Point,1430000000000,Female,18,3,Passengers,4,Collision with a fixed object,2,MARIBYRNONG,Melbourne - West,Non Intersection,Main Roads,2
-37.78001251,144.8546095,Point,1430000000000,Male,19,2,Drivers,4,Collision with a fixed object,2,MARIBYRNONG,Melbourne - West,Non Intersection,Main Roads,2
-37.20151017,145.4662602,Point,1420000000000,Female,73,2,Drivers,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Freeway & State Highways,1
-36.48718043,144.3804227,Point,1480000000000,Female,38,3,Passengers,1,Collision with vehicle,2,BENDIGO,Bendigo,Intersection,Main Roads,1
-37.97087073,144.1778885,Point,1430000000000,Male,17,3,Passengers,4,Collision with a fixed object,1,GOLDEN PLAINS,Country,Non Intersection,Tourist Roads,2
-37.97087073,144.1778885,Point,1430000000000,Male,44,2,Drivers,4,Collision with a fixed object,1,GOLDEN PLAINS,Country,Non Intersection,Tourist Roads,2
-37.7693459,144.9990195,Point,1430000000000,Female,68,1,Pedestrians,2,Struck Pedestrian,1,DAREBIN,Melbourne - Inner,Intersection,Local Roads,1
-37.26700952,145.2610008,Point,1430000000000,Male,73,2,Drivers,1,Collision with vehicle,2,MURRINDINDI,Country,Non Intersection,Main Roads,1
-37.52709901,145.403749,Point,1440000000000,Male,44,2,Drivers,4,Collision with a fixed object,1,MURRINDINDI,Melbourne - Outer East,Non Intersection,Main Roads,1
-37.34540965,144.67025,Point,1440000000000,Male,67,2,Drivers,4,Collision with a fixed object,1,MACEDON RANGES,Country,Non Intersection,Local Roads,1
-37.72714826,145.0203982,Point,1500000000000,Female,87,3,Passengers,1,Collision with vehicle,2,DAREBIN,Melbourne - North East,Non Intersection,Main Roads,1
-37.63324028,143.6961105,Point,1400000000000,Male,21,2,Drivers,1,Collision with vehicle,4,GOLDEN PLAINS,Ballarat,Non Intersection,Freeway & State Highways,1
-38.56360723,145.9550149,Point,1530000000000,Male,50,2,Drivers,4,Collision with a fixed object,1,SOUTH GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.59750696,144.9278105,Point,1440000000000,Male,70,1,Pedestrians,2,Struck Pedestrian,1,HUME,Melbourne - North West,Non Intersection,Main Roads,1
-38.11445334,145.1329828,Point,1510000000000,Male,23,3,Passengers,4,Collision with a fixed object,1,FRANKSTON,Metro,Non Intersection,Local Roads,1
-37.71487392,144.9623136,Point,1470000000000,Male,32,2,Drivers,1,Collision with vehicle,2,MORELAND,Melbourne - North West,Intersection,Main Roads,1
-37.89346265,145.2538303,Point,1430000000000,Female,77,3,Passengers,1,Collision with vehicle,2,KNOX,Melbourne - Outer East,Intersection,Main Roads,1
-37.66580033,144.9398505,Point,1470000000000,Male,25,4,Motorcyclists,1,Collision with vehicle,2,HUME,Melbourne - North West,Intersection,Main Roads,1
-37.59602022,145.05234,Point,1440000000000,Male,30,2,Drivers,1,Collision with vehicle,3,WHITTLESEA,Melbourne - North East,Non Intersection,Local Roads,1
-37.80550463,144.9486553,Point,1470000000000,Female,24,1,Pedestrians,2,Struck Pedestrian,1,MELBOURNE,Melbourne - Inner,Intersection,Main Roads,1
-38.0064495,145.2517175,Point,1440000000000,Male,39,2,Drivers,1,Collision with vehicle,3,CASEY,Melbourne - South East,Non Intersection,Freeway Ramps,1
-38.32183964,144.318587,Point,1440000000000,Female,87,2,Drivers,1,Collision with vehicle,3,SURF COAST,Country,Non Intersection,Freeway & State Highways,1
-38.1409804,144.3297824,Point,1510000000000,Male,85,1,Pedestrians,2,Struck Pedestrian,1,GEELONG,Country,Intersection,Local Roads,1
-37.77030138,145.2957419,Point,1470000000000,Male,51,1,Pedestrians,2,Struck Pedestrian,1,MAROONDAH,Melbourne - Outer East,Non Intersection,Freeway & State Highways,1
-38.20299,146.44699,Point,1510000000000,Female,49,2,Drivers,1,Collision with vehicle,2,LATROBE,Country,Intersection,Local Roads,1
-37.70368208,145.09454,Point,1440000000000,Male,31,4,Motorcyclists,1,Collision with vehicle,2,BANYULE,Melbourne - North East,Intersection,Main Roads,1
-36.14385972,145.7310207,Point,1440000000000,Male,43,2,Drivers,4,Collision with a fixed object,1,MOIRA,Country,Non Intersection,Main Roads,1
-36.47818959,143.7022404,Point,1440000000000,Male,45,3,Passengers,4,Collision with a fixed object,1,LODDON,Bendigo,Non Intersection,Freeway & State Highways,1
-37.6536097,144.5741575,Point,1480000000000,Male,21,2,Drivers,4,Collision with a fixed object,1,MELTON,Melbourne - West,Non Intersection,Local Roads,1
-36.41410779,145.2226303,Point,1490000000000,Male,24,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Freeway & State Highways,1
-36.61230578,145.3179916,Point,1440000000000,Male,80,2,Drivers,1,Collision with vehicle,2,SHEPPARTON,Country,Intersection,Main Roads,1
-37.24267927,144.737146,Point,1450000000000,Male,18,2,Drivers,1,Collision with vehicle,2,MACEDON RANGES,Country,Non Intersection,Main Roads,1
-37.8749417,147.4500806,Point,1440000000000,Female,53,4,Motorcyclists,1,Collision with vehicle,2,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.1038999,142.8008802,Point,1440000000000,Female,26,2,Drivers,1,Collision with vehicle,2,NORTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-36.57181611,145.9311489,Point,1540000000000,Male,33,2,Drivers,4,Collision with a fixed object,1,BENALLA,Country,Non Intersection,Local Roads,1
-37.85263951,143.8943321,Point,1450000000000,Male,19,3,Passengers,5,Collision with some other object,1,GOLDEN PLAINS,Country,Non Intersection,Local Roads,1
-37.69743395,144.7811504,Point,1450000000000,Male,25,2,Drivers,1,Collision with vehicle,3,BRIMBANK,Melbourne - West,Intersection,Freeway & State Highways,1
-37.56629994,144.7324794,Point,1520000000000,Female,68,1,Pedestrians,2,Struck Pedestrian,1,HUME,Melbourne - North West,Non Intersection,Local Roads,1
-36.32500132,145.3003687,Point,1480000000000,Female,53,1,Pedestrians,3,Struck animal,4,SHEPPARTON,Country,Non Intersection,Main Roads,1
-38.06365049,145.1822536,Point,1450000000000,Male,50,4,Motorcyclists,4,Collision with a fixed object,3,DANDENONG,Melbourne - South East,Non Intersection,Local Roads,1
-35.99913509,145.4784656,Point,1450000000000,Female,92,2,Drivers,1,Collision with vehicle,2,MOIRA,Country,Intersection,Local Roads,1
-37.91165193,145.0428659,Point,1410000000000,Male,89,1,Pedestrians,2,Struck Pedestrian,1,GLEN EIRA,Melbourne - Inner South,Intersection,Main Roads,1
-35.92960384,145.1543783,Point,1500000000000,Male,52,2,Drivers,4,Collision with a fixed object,1,MOIRA,Country,Non Intersection,Local Roads,1
-36.44790495,146.4167209,Point,1450000000000,Male,50,6,Bicyclists,1,Collision with vehicle,2,WANGARATTA,Country,Non Intersection,Main Roads,1
-36.65202055,142.1459883,Point,1450000000000,Female,19,2,Drivers,1,Collision with vehicle,2,HORSHAM,Country,Non Intersection,Freeway & State Highways,1
-36.03852828,145.4317975,Point,1500000000000,Male,56,1,Pedestrians,2,Struck Pedestrian,2,MOIRA,Country,Intersection,Freeway & State Highways,1
-37.7446276,144.9100822,Point,1530000000000,Male,80,1,Pedestrians,2,Struck Pedestrian,1,MOONEE VALLEY,Melbourne - Inner,Intersection,Main Roads,1
-37.63710835,143.9720295,Point,1450000000000,Male,38,2,Drivers,4,Collision with a fixed object,1,MOORABOOL,Ballarat,Non Intersection,Local Roads,1
-37.99126059,145.2084594,Point,1500000000000,Male,29,4,Motorcyclists,4,Collision with a fixed object,1,DANDENONG,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.9563813,145.1826055,Point,1450000000000,Male,52,6,Bicyclists,1,Collision with vehicle,2,DANDENONG,Melbourne - South East,Intersection,Freeway & State Highways,1
-38.0839094,145.2772221,Point,1470000000000,Female,0,3,Passengers,1,Collision with vehicle,2,CASEY,Melbourne - South East,Non Intersection,Freeway & State Highways,1
-37.81152834,145.1251657,Point,1430000000000,Male,67,1,Pedestrians,2,Struck Pedestrian,2,WHITEHORSE,Melbourne - Inner East,Intersection,Main Roads,1
-37.84430581,145.0355664,Point,1450000000000,Male,61,4,Motorcyclists,1,Collision with vehicle,3,STONNINGTON,Melbourne - Inner South,Intersection,Main Roads,1
-38.39618136,144.8263506,Point,1560000000000,Male,38,2,Drivers,4,Collision with a fixed object,1,MORNINGTON PENINSULA,Metro,Non Intersection,Local Roads,1
-38.36557531,142.4642945,Point,1550000000000,Male,43,6,Bicyclists,1,Collision with vehicle,2,WARRNAMBOOL,Country,Intersection,Local Roads,1
-37.74367336,142.0889208,Point,1450000000000,Male,26,2,Drivers,1,Collision with vehicle,2,SOUTHERN GRAMPIANS,Country,Non Intersection,Freeway & State Highways,1
-37.1193672,148.8719843,Point,1490000000000,Male,25,2,Drivers,4,Collision with a fixed object,1,EAST GIPPSLAND,Country,Non Intersection,Local Roads,1
-37.86614705,145.0959305,Point,1480000000000,Male,61,2,Drivers,1,Collision with vehicle,3,MONASH,Melbourne - South East,Non Intersection,Main Roads,1
-37.97362738,145.2229845,Point,1450000000000,Male,31,4,Motorcyclists,1,Collision with vehicle,2,DANDENONG,Melbourne - South East,Intersection,Freeway & State Highways,1
-37.27483685,145.2789248,Point,1450000000000,Male,47,4,Motorcyclists,4,Collision with a fixed object,1,MURRINDINDI,Country,Non Intersection,Main Roads,1
-38.20278557,146.4665889,Point,1450000000000,Female,45,3,Passengers,1,Collision with vehicle,2,LATROBE,Country,Non Intersection,Local Roads,1
-36.24411018,146.4311003,Point,1450000000000,Male,45,3,Passengers,4,Collision with a fixed object,1,WANGARATTA,Country,Non Intersection,Freeway & State Highways,1
-36.92479999,146.0017985,Point,1500000000000,Male,23,2,Drivers,1,Collision with vehicle,2,MANSFIELD,Country,Non Intersection,Freeway & State Highways,1
-37.86169025,148.0268103,Point,1440000000000,Male,52,1,Pedestrians,2,Struck Pedestrian,1,EAST GIPPSLAND,Country,Non Intersection,Freeway & State Highways,1
-37.38369958,144.4950297,Point,1440000000000,Male,48,2,Drivers,1,Collision with vehicle,2,MACEDON RANGES,Bendigo,Non Intersection,Local Roads,1
-38.21080092,143.1462594,Point,1440000000000,Female,70,2,Drivers,1,Collision with vehicle,2,CORANGAMITE,Country,Intersection,Local Roads,1
-38.36160335,142.4551583,Point,1440000000000,Female,58,2,Drivers,1,Collision with vehicle,2,WARRNAMBOOL,Country,Intersection,Freeway & State Highways,1
-34.23229775,142.1253921,Point,1530000000000,Male,53,2,Drivers,1,Collision with vehicle,2,MILDURA,Country,Intersection,Local Roads,1
-37.89348907,145.3092945,Point,1440000000000,Male,75,1,Pedestrians,2,Struck Pedestrian,1,KNOX,Melbourne - Outer East,Intersection,Freeway & State Highways,2
-38.09643433,145.5447933,Point,1440000000000,Female,88,2,Drivers,1,Collision with vehicle,2,CARDINIA,Melbourne - South East,Intersection,Local Roads,1
